filename,language,character_count
211002754_ref1.txt,en,170488
211002757_ref1.txt,en,2683
211002758_ref1.txt,en,878055
211002760_ref1.txt,en,92545
211002761_ref1.txt,en,80009
211002763_ref1.txt,en,6040
211002765_ref1.txt,en,5156
211002766_ref1.txt,en,2145
211002768_ref1.txt,en,32787
211002768_ref2.txt,en,7632
211002772_ref1.txt,en,99417
211002776_ref1.txt,en,10556
211002780_ref1.txt,en,10556
211002786_ref1.txt,en,1556
211002787_ref1.txt,en,2287
211002788_ref1.txt,en,264243
211002794_ref1.txt,it,3446
211002796_ref1.txt,en,11725
211002797_ref1.txt,en,1982
211002798_ref1.txt,en,43356
211002800_ref1.txt,en,744604
211002801_ref1.txt,en,3085
211002807_ref1.txt,en,227965
211002808_ref1.txt,en,70909
211002810_ref1.txt,en,7557
211002811_ref1.txt,de,27568
211002812_ref1.txt,en,87
211002813_ref1.txt,en,2791
211002822_ref1.txt,en,6787
211002823_ref1.txt,en,620585
211002826_ref1.txt,en,68611
211002830_ref1.txt,it,316
211002831_ref1.txt,it,970261
211002834_ref1.txt,en,4315
211002835_ref1.txt,en,1121
211002836_ref1.txt,en,1421
211002837_ref1.txt,en,2303
211002838_ref1.txt,en,7747
211002840_ref1.txt,en,32630
211002843_ref1.txt,en,83533
211002844_ref1.txt,en,18252
211002847_ref1.txt,en,503611
211002848_ref1.txt,en,2378
211002849_ref1.txt,en,51053
211002850_ref1.txt,en,29687
211002854_ref1.txt,en,4968
211002855_ref1.txt,en,878055
211002857_ref1.txt,en,1959
211002858_ref1.txt,en,1293
211002859_ref2.txt,en,107303
211002860_ref1.txt,en,2010
211002861_ref1.txt,en,12163
211002862_ref1.txt,en,341631
211002863_ref2.txt,en,16075
211002864_ref1.txt,en,9299
211002865_ref1.txt,en,4368
211002866_ref3.txt,en,2469
211002866_ref4.txt,en,23951
211002868_ref1.txt,en,66854
211002870_ref1.txt,en,49422
211002872_ref1.txt,en,82456
211002873_ref1.txt,en,7059
211002874_ref1.txt,en,4497
211002876_ref1.txt,en,7166
211002877_ref1.txt,en,676759
211002879_ref1.txt,en,4202
211002880_ref1.txt,en,18208
211002881_ref1.txt,en,894040
211002886_ref1.txt,en,11673
211002889_ref1.txt,en,1639
211002890_ref1.txt,en,6293
211002894_ref1.txt,en,450249
211002895_ref1.txt,da,554
211002896_ref1.txt,en,1623
211002897_ref1.txt,en,10692
211002900_ref1.txt,en,1617
211002901_ref1.txt,en,11681
211002903_ref1.txt,en,1488
211002904_ref1.txt,en,46914
211002905_ref1.txt,en,46914
211002906_ref1.txt,en,46914
211002907_ref1.txt,en,46914
211002908_ref1.txt,en,10874
211002909_ref1.txt,en,22895
211002913_ref1.txt,en,2145
211002914_ref1.txt,en,91142
211002916_ref1.txt,en,218325
211002917_ref1.txt,en,5441
211002918_ref2.txt,da,49502
211002921_ref1.txt,en,152
211002923_ref1.txt,en,105771
211002924_ref1.txt,en,27310
211002925_ref1.txt,en,226711
211002926_ref1.txt,en,60786
211002929_ref1.txt,en,7022
211002930_ref1.txt,en,3352
211002931_ref1.txt,en,450249
211002933_ref1.txt,en,1307
211002936_ref1.txt,en,13320
211002937_ref1.txt,en,188294
211002940_ref1.txt,en,1707
211002942_ref1.txt,en,5206
211002943_ref1.txt,en,68611
211002944_ref1.txt,en,3408
211002946_ref1.txt,en,20971
211002947_ref1.txt,en,1573
211002950_ref1.txt,en,2563
211002951_ref1.txt,en,2422
211002952_ref1.txt,TOO_SHORT,25
211002953_ref1.txt,en,16550
211002956_ref1.txt,en,2145
211002958_ref1.txt,en,1573
211002963_ref1.txt,en,3575
211002968_ref1.txt,de,7512
211002972_ref1.txt,en,11749
211002973_ref1.txt,en,1486
211002975_ref1.txt,en,298
211002976_ref1.txt,en,2478
211002978_ref1.txt,en,2145
211002983_ref1.txt,en,13423
211002986_ref1.txt,en,1573
211002986_ref2.txt,en,1573
211002986_ref3.txt,en,1573
211002987_ref1.txt,en,4906
211002989_ref1.txt,en,3677
211002991_ref1.txt,en,17914
211002991_ref2.txt,en,17914
211002992_ref1.txt,en,10069
211002993_ref1.txt,en,4020
211002995_ref1.txt,en,39839
211002997_ref1.txt,en,3012
211002998_ref1.txt,en,6894
211002999_ref1.txt,en,7137
211003000_ref1.txt,en,4035
211003003_ref1.txt,en,2302
211003005_ref1.txt,en,2629
211003006_ref1.txt,en,2204
211003009_ref1.txt,en,1909
211003010_ref1.txt,en,1983
211003012_ref1.txt,es,11196
211003013_ref1.txt,en,8747
211003016_ref1.txt,en,1614
211003018_ref1.txt,en,7254
211003019_ref1.txt,en,2021
211003020_ref1.txt,en,1775
211003021_ref1.txt,en,1791
211003023_ref1.txt,en,1740
211003024_ref1.txt,en,1766
211003028_ref1.txt,en,5770
211003034_ref1.txt,es,148
211003035_ref1.txt,en,1438
211003037_ref1.txt,en,3493
211003038_ref1.txt,en,3241
211003039_ref1.txt,en,9350
211003040_ref1.txt,pt,4563
211003041_ref1.txt,ca,95587
211003042_ref1.txt,en,3548
211003043_ref1.txt,en,37907
211003044_ref1.txt,pt,13101
211003045_ref1.txt,en,75316
211003047_ref1.txt,en,2804
211003049_ref1.txt,en,25254
211003051_ref1.txt,en,8150
211003059_ref1.txt,pt,73041
211003063_ref1.txt,en,27776
211003065_ref1.txt,en,123284
211003067_ref1.txt,en,72158
211003068_ref1.txt,en,5548
211003069_ref1.txt,en,5548
211003071_ref1.txt,ru,112044
211003072_ref1.txt,en,8895
211003073_ref1.txt,ru,2768
211003075_ref1.txt,en,882509
211003076_ref1.txt,en,3642
211003077_ref1.txt,TOO_SHORT,27
211003078_ref1.txt,en,2340
211003080_ref1.txt,TOO_SHORT,27
211003081_ref2.txt,en,133852
211003082_ref1.txt,en,264582
211003083_ref1.txt,en,1340
211003086_ref1.txt,en,2418
211003091_ref1.txt,en,17261
211003093_ref1.txt,en,17811
211003094_ref1.txt,pt,3148
211003095_ref1.txt,de,13876
211003096_ref1.txt,en,1421
211003100_ref1.txt,en,511294
211003101_ref1.txt,en,115913
211003102_ref1.txt,en,6645
211003106_ref1.txt,en,2435
211003107_ref1.txt,en,2118
211003108_ref1.txt,en,7949
211003110_ref1.txt,en,229275
211003111_ref1.txt,en,301146
211003112_ref1.txt,en,57913
211003113_ref1.txt,en,1308
211003114_ref1.txt,en,44824
211003116_ref1.txt,fr,2826
211003118_ref1.txt,en,404
211003121_ref1.txt,en,8939
211003123_ref1.txt,en,2066
211003124_ref1.txt,en,97439
211003125_ref1.txt,pt,45368
211003126_ref1.txt,en,613015
211003127_ref1.txt,en,345
211003128_ref1.txt,en,1287
211003129_ref1.txt,en,78934
211003131_ref1.txt,en,2258
211003135_ref1.txt,en,1310
211003136_ref1.txt,en,10270
211003137_ref1.txt,en,2885
211003138_ref1.txt,de,4626
211003139_ref1.txt,en,2287
211003140_ref1.txt,en,45227
211003143_ref1.txt,en,155298
211003144_ref1.txt,en,301146
211003146_ref1.txt,en,301146
211003147_ref1.txt,en,46550
211003148_ref1.txt,en,1780
211003149_ref1.txt,en,301146
211003150_ref1.txt,en,301146
211003152_ref1.txt,en,38115
211003153_ref1.txt,en,5296
211003156_ref1.txt,en,4125
211003157_ref1.txt,en,3012
211003158_ref1.txt,en,4203
211003160_ref1.txt,es,20639
211003163_ref1.txt,en,334372
211003164_ref1.txt,en,334372
211003165_ref1.txt,en,334372
211003166_ref1.txt,en,334372
211003167_ref1.txt,en,334372
211003168_ref1.txt,en,334372
211003169_ref1.txt,es,955
211003170_ref1.txt,es,1205
211003171_ref1.txt,en,334372
211003172_ref1.txt,en,334372
211003173_ref1.txt,en,334372
211003176_ref1.txt,en,334372
211003177_ref1.txt,es,8818
211003179_ref1.txt,en,3337
211003180_ref1.txt,en,4552
211003185_ref1.txt,en,14764
211003186_ref1.txt,en,14764
211003187_ref1.txt,en,8315
211003193_ref1.txt,en,4058
211003194_ref1.txt,en,3137
211003196_ref1.txt,en,4963
211003197_ref1.txt,en,3824
211003198_ref1.txt,en,1327
211003201_ref1.txt,en,3753
211003202_ref1.txt,en,4497733
211003203_ref1.txt,en,9181
211003204_ref1.txt,da,3593
211003206_ref1.txt,en,1698
211003207_ref1.txt,zh-cn,5982
211003208_ref1.txt,en,2615
211003209_ref1.txt,en,510479
211003211_ref1.txt,en,145897
211003212_ref1.txt,en,145897
211003213_ref1.txt,en,1534
211003214_ref1.txt,en,1375
211003215_ref1.txt,en,932725
211003216_ref1.txt,en,932725
211003218_ref1.txt,en,932725
211003219_ref1.txt,en,932725
211003220_ref1.txt,en,124533
211003223_ref1.txt,en,932725
211003224_ref1.txt,en,932725
211003225_ref1.txt,en,932725
211003226_ref1.txt,en,932725
211003227_ref1.txt,en,932725
211003228_ref1.txt,en,7754
211003230_ref1.txt,en,45225
211003231_ref1.txt,en,45225
211003235_ref1.txt,en,322097
211003236_ref1.txt,en,45225
211003237_ref1.txt,ca,75
211003238_ref1.txt,ca,75
211003239_ref1.txt,ca,75
211003240_ref1.txt,ca,75
211003241_ref1.txt,en,5892
211003242_ref1.txt,en,100
211003245_ref1.txt,en,10596
211003246_ref1.txt,en,10596
211003247_ref1.txt,en,10596
211003248_ref1.txt,en,10596
211003249_ref1.txt,en,10596
211003249_ref2.txt,fr,3103
211003251_ref1.txt,en,7584
211003252_ref1.txt,en,7584
211003253_ref1.txt,en,7584
211003255_ref1.txt,en,7805
211003256_ref1.txt,en,9627
211003257_ref1.txt,en,4925
211003258_ref2.txt,en,9627
211003259_ref1.txt,en,9627
211003260_ref1.txt,en,9627
211003261_ref1.txt,en,8640
211003262_ref1.txt,en,8640
211003263_ref1.txt,en,8640
211003264_ref1.txt,en,8048
211003265_ref1.txt,en,7264
211003267_ref1.txt,en,18432
211003267_ref2.txt,en,10021
211003274_ref1.txt,en,2455
211003276_ref1.txt,es,798943
211003277_ref1.txt,en,33712
211003278_ref1.txt,pt,10655
211003278_ref2.txt,pt,4335
211003279_ref1.txt,en,48519
211003280_ref1.txt,en,4501
211003283_ref1.txt,en,1604
211003284_ref1.txt,en,1394
211003291_ref1.txt,en,8629
211003291_ref2.txt,en,42602
211003295_ref1.txt,en,322097
211003298_ref1.txt,en,2417
211003299_ref1.txt,en,21638
211003300_ref1.txt,en,89248
211003302_ref1.txt,en,258028
211003303_ref1.txt,TOO_SHORT,34
211003304_ref1.txt,bn,317954
211003305_ref1.txt,en,2603
211003307_ref1.txt,en,5629
211003307_ref2.txt,en,48861
211003308_ref1.txt,en,4996
211003309_ref1.txt,en,4996
211003310_ref1.txt,es,6085
211003310_ref2.txt,es,15905
211003310_ref3.txt,en,1834
211003312_ref1.txt,en,4107
211003314_ref1.txt,en,100284
211003315_ref1.txt,en,4610
211003316_ref1.txt,en,1893
211003316_ref2.txt,en,5884
211003318_ref1.txt,en,1879
211003320_ref1.txt,en,161
211003320_ref2.txt,en,3959
211003322_ref1.txt,en,1831
211003328_ref1.txt,en,3526
211003331_ref1.txt,en,28399
211003332_ref1.txt,en,7570
211003335_ref1.txt,en,393
211003336_ref2.txt,en,1581
211003338_ref1.txt,en,169
211003339_ref1.txt,en,23114
211003340_ref1.txt,en,14331
211003342_ref1.txt,en,4465
211003344_ref1.txt,en,4167
211003345_ref1.txt,en,1378
211003346_ref1.txt,en,5795
211003346_ref2.txt,en,127462
211003353_ref1.txt,en,11037
211003354_ref1.txt,en,36262
211003357_ref1.txt,ca,81
211003358_ref2.txt,en,972
211003359_ref1.txt,en,1160
211003364_ref1.txt,en,2353
211003369_ref1.txt,en,5456
211003372_ref1.txt,en,27231
211003373_ref1.txt,en,6842
211003373_ref2.txt,en,4301
211003374_ref1.txt,en,2535
211003377_ref1.txt,en,1701
211003378_ref1.txt,en,269406
211003379_ref1.txt,en,2837
211003381_ref1.txt,en,1573
211003382_ref1.txt,en,1147
211003383_ref1.txt,en,312884
211003384_ref1.txt,vi,76336
211003386_ref1.txt,en,4133
211003387_ref1.txt,en,1893
211003388_ref1.txt,en,19859
211003389_ref1.txt,en,25232
211003390_ref1.txt,TOO_SHORT,21
211003391_ref1.txt,en,4354
211003392_ref1.txt,en,18827
211003394_ref1.txt,en,19919
211003395_ref1.txt,vi,4789
211003397_ref1.txt,en,5948
211003400_ref1.txt,en,43393
211003401_ref1.txt,en,174382
211003402_ref1.txt,en,41199
211003403_ref1.txt,en,3447
211003405_ref1.txt,en,38358
211003406_ref1.txt,en,4578
211003408_ref1.txt,en,47853
211003409_ref1.txt,en,2145
211003410_ref1.txt,en,6746
211003412_ref1.txt,en,8865
211003413_ref1.txt,en,10061
211003415_ref1.txt,en,49263
211003420_ref1.txt,en,8367
211003421_ref1.txt,en,2145
211003422_ref1.txt,en,3844
211003424_ref1.txt,en,122989
211003429_ref1.txt,en,394269
211003430_ref1.txt,en,50338
211003433_ref1.txt,en,3314
211003435_ref1.txt,ca,75
211003436_ref1.txt,en,8484
211003437_ref1.txt,en,3051
211003438_ref1.txt,en,3265
211003440_ref1.txt,en,1752
211003441_ref1.txt,en,1938
211003443_ref1.txt,en,3701
211003444_ref1.txt,en,24951
211003445_ref1.txt,en,2145
211003446_ref1.txt,en,3407
211003448_ref1.txt,en,4535
211003449_ref1.txt,en,4130
211003451_ref1.txt,en,3411
211003452_ref1.txt,ca,75
211003455_ref1.txt,en,2169
211003456_ref1.txt,en,2569
211003457_ref1.txt,en,5047
211003458_ref1.txt,en,9920
211003460_ref1.txt,en,13322
211003461_ref1.txt,en,509
211003462_ref1.txt,en,2742
211003463_ref1.txt,en,2650
211003464_ref1.txt,en,2287
211003465_ref1.txt,en,2685
211003468_ref1.txt,en,2199
211003469_ref1.txt,en,1570
211003470_ref1.txt,en,3393
211003473_ref1.txt,en,2145
211003476_ref1.txt,en,3341
211003477_ref1.txt,en,9337
211003480_ref1.txt,ca,75
211003481_ref1.txt,en,1874
211003487_ref2.txt,es,187142
211003488_ref1.txt,en,30777
211003489_ref1.txt,en,1633
211003490_ref1.txt,en,1627
211003491_ref1.txt,en,2145
211003494_ref1.txt,en,1378
211003495_ref1.txt,en,9426
211003495_ref2.txt,en,243
211003497_ref1.txt,en,108636
211003498_ref1.txt,en,35043
211003500_ref1.txt,en,1469
211003501_ref1.txt,en,24846
211003504_ref1.txt,en,1129
211003505_ref1.txt,en,1296
211003507_ref1.txt,en,2133
211003512_ref1.txt,en,1737
211003513_ref1.txt,en,27268
211003514_ref1.txt,en,44470
211003522_ref1.txt,en,3929
211003525_ref1.txt,en,159132
211003528_ref1.txt,en,2326
211003533_ref1.txt,en,1900
211003534_ref1.txt,en,1799
211003536_ref1.txt,en,2665
211003538_ref1.txt,fr,2936
211003540_ref1.txt,en,2136
211003541_ref1.txt,en,2314
211003542_ref1.txt,en,769
211003546_ref1.txt,en,45188
211003549_ref1.txt,en,2240
211003551_ref1.txt,en,2648
211003552_ref1.txt,en,138035
211003554_ref1.txt,en,10314
211003555_ref1.txt,no,30156
211003556_ref1.txt,en,5210
211003557_ref1.txt,en,2145
211003558_ref1.txt,en,121421
211003559_ref1.txt,no,5290
211003559_ref2.txt,en,911
211003560_ref1.txt,en,2190
211003561_ref1.txt,en,2145
211003563_ref1.txt,en,2145
211003563_ref2.txt,en,51211
211003563_ref3.txt,en,6396
211003563_ref4.txt,en,24010
211003567_ref1.txt,en,2145
211003568_ref1.txt,en,2145
211003569_ref1.txt,es,9343
211003570_ref1.txt,en,2145
211003571_ref1.txt,en,488530
211003573_ref2.txt,en,9181
211003573_ref3.txt,en,36700
211003573_ref4.txt,en,2320
211003574_ref1.txt,en,480
211003577_ref1.txt,en,5688
211003578_ref1.txt,en,234605
211003580_ref1.txt,nl,5206
211003581_ref1.txt,en,2145
211003582_ref1.txt,en,8833
211003583_ref1.txt,en,2145
211003584_ref1.txt,fr,790
211003584_ref2.txt,fr,146120
211003585_ref1.txt,en,297482
211003587_ref1.txt,en,2145
211003589_ref1.txt,en,1379
211003590_ref1.txt,en,1321
211003590_ref2.txt,es,52445
211003594_ref1.txt,en,7526
211003595_ref1.txt,en,2098
211003596_ref1.txt,en,453
211003597_ref1.txt,en,2382
211003599_ref1.txt,en,4626
211003601_ref1.txt,en,5556
211003602_ref1.txt,en,1792
211003603_ref1.txt,en,1403
211003604_ref1.txt,en,2145
211003605_ref1.txt,en,4783
211003605_ref2.txt,en,3867
211003606_ref1.txt,en,107671
211003607_ref1.txt,en,2571
211003608_ref1.txt,en,43908
211003611_ref1.txt,en,5376
211003615_ref1.txt,en,2223
211003618_ref1.txt,en,4235
211003620_ref1.txt,ca,75
211003621_ref1.txt,en,2559
211003624_ref1.txt,en,2419
211003625_ref1.txt,en,22724
211003626_ref1.txt,en,2554
211003627_ref1.txt,en,724614
211003628_ref1.txt,en,22724
211003630_ref1.txt,en,2589
211003631_ref1.txt,en,2461
211003632_ref1.txt,en,2564
211003633_ref1.txt,en,3005
211003637_ref1.txt,TOO_SHORT,27
211003640_ref1.txt,en,2324
211003641_ref1.txt,en,2072
211003642_ref1.txt,ca,75
211003643_ref1.txt,en,2489
211003645_ref1.txt,en,2088
211003646_ref1.txt,en,66938
211003647_ref1.txt,fr,6466
211003648_ref1.txt,es,10754
211003649_ref1.txt,en,1829
211003650_ref1.txt,en,8061
211003651_ref1.txt,en,2850
211003652_ref1.txt,en,3515
211003654_ref1.txt,en,2705
211003657_ref1.txt,en,3069
211003658_ref1.txt,en,33722
211003659_ref1.txt,en,3600
211003660_ref1.txt,en,3523
211003661_ref1.txt,en,2868
211003662_ref1.txt,fr,82
211003663_ref1.txt,en,2145
211003664_ref1.txt,en,24556
211003665_ref1.txt,en,370472
211003672_ref1.txt,en,21824
211003673_ref1.txt,en,4349
211003675_ref1.txt,en,1953
211003676_ref1.txt,en,1873
211003677_ref1.txt,en,4720
211003681_ref1.txt,es,237
211003682_ref1.txt,en,4728
211003683_ref1.txt,en,5530
211003686_ref1.txt,en,1489
211003687_ref1.txt,en,1264
211003688_ref1.txt,en,2929
211003689_ref1.txt,fr,410152
211003693_ref1.txt,en,2560
211003696_ref1.txt,en,1227
211003700_ref1.txt,en,69
211003703_ref1.txt,en,6152
211003704_ref1.txt,en,61901
211003707_ref1.txt,en,16738
211003710_ref1.txt,en,1332
211003711_ref1.txt,en,25809
211003713_ref1.txt,en,81956
211003716_ref1.txt,en,1485
211003717_ref1.txt,en,1466
211003723_ref1.txt,en,5121
211003725_ref1.txt,en,100197
211003729_ref1.txt,en,9181
211003730_ref1.txt,en,5690
211003733_ref1.txt,en,5219
211003734_ref1.txt,en,3686
211003735_ref2.txt,en,6819
211003736_ref1.txt,en,508684
211003737_ref2.txt,de,6667
211003738_ref1.txt,en,660602
211003739_ref1.txt,fr,2388
211003740_ref1.txt,en,958
211003749_ref1.txt,en,14914
211003757_ref1.txt,es,47456
211003758_ref1.txt,en,30186
211003760_ref1.txt,es,213
211003764_ref1.txt,en,26163
211003766_ref1.txt,en,19450
211003769_ref1.txt,en,171713
211003769_ref2.txt,en,179588
211003770_ref1.txt,en,171713
211003771_ref1.txt,en,64339
211003773_ref1.txt,en,2914
211003778_ref1.txt,en,1491
211003780_ref1.txt,en,6634
211003787_ref1.txt,en,310503
211003788_ref1.txt,en,104787
211003790_ref1.txt,en,2756
211003791_ref1.txt,en,30954
211003792_ref1.txt,en,1391
211003792_ref2.txt,en,12689
211003793_ref1.txt,en,53701
211003799_ref1.txt,en,2824
211003802_ref1.txt,en,3398
211003808_ref1.txt,en,2723
211003809_ref1.txt,en,2557
211003810_ref1.txt,en,6597
211003811_ref1.txt,en,3582
211003814_ref1.txt,en,4207
211003816_ref1.txt,en,4380
211003817_ref1.txt,en,1901
211003818_ref1.txt,en,74714
211003819_ref1.txt,en,4834
211003821_ref1.txt,en,4255
211003824_ref1.txt,en,3348
211003834_ref1.txt,en,755
211003835_ref1.txt,en,2571
211003837_ref1.txt,en,236739
211003838_ref1.txt,en,1842
211003842_ref1.txt,en,67795
211003844_ref1.txt,en,379931
211003848_ref1.txt,en,1764
211003849_ref1.txt,en,79450
211003851_ref1.txt,en,4379
211003852_ref1.txt,en,2893
211003853_ref1.txt,en,159132
211003854_ref1.txt,es,1107
211003855_ref1.txt,es,2107
211003856_ref1.txt,et,16115
211003856_ref2.txt,en,6034
211003857_ref1.txt,en,163857
211003858_ref1.txt,en,12822
211003859_ref1.txt,en,3300
211003861_ref1.txt,en,2206
211003862_ref1.txt,ca,75
211003863_ref1.txt,en,2866
211003864_ref1.txt,en,2096
211003865_ref1.txt,en,4291
211003866_ref1.txt,en,4181
211003867_ref1.txt,en,2765
211003868_ref1.txt,en,2422
211003869_ref1.txt,en,2140
211003871_ref1.txt,en,446677
211003872_ref1.txt,es,3341
211003873_ref1.txt,en,23180
211003874_ref1.txt,en,2022
211003880_ref1.txt,fr,9153
211003880_ref2.txt,fr,24076
211003893_ref1.txt,en,4037
211003894_ref2.txt,en,4809
211003894_ref3.txt,en,649
211003895_ref1.txt,en,67685
211003897_ref1.txt,en,2924
211003899_ref1.txt,en,1544
211003900_ref1.txt,en,1512
211003902_ref1.txt,en,4582
211003904_ref1.txt,en,2604
211003907_ref1.txt,af,121
211003908_ref1.txt,ca,75
211003909_ref1.txt,en,11870
211003911_ref1.txt,en,2391
211003913_ref1.txt,en,6169
211003914_ref1.txt,en,9777
211003918_ref1.txt,fr,2388
211003919_ref1.txt,en,4307
211003920_ref1.txt,en,18174
211003921_ref1.txt,en,3499
211003923_ref1.txt,en,4258
211003924_ref1.txt,en,19055
211003925_ref1.txt,en,3139
211003928_ref1.txt,en,98742
211003929_ref1.txt,es,2229
211003931_ref1.txt,en,2165
211003932_ref1.txt,en,865
211003939_ref1.txt,en,1509
211003941_ref1.txt,en,25516
211003942_ref1.txt,en,3704
211003944_ref1.txt,en,23252
211003947_ref1.txt,en,1662
211003949_ref1.txt,es,2183
211003950_ref1.txt,en,2145
211003952_ref1.txt,en,174481
211003954_ref1.txt,en,30777
211003955_ref1.txt,en,97795
211003956_ref1.txt,en,100883
211003957_ref1.txt,en,2874
211003958_ref1.txt,en,2145
211003959_ref1.txt,ru,3891
211003960_ref1.txt,en,2383
211003961_ref1.txt,en,3996
211003962_ref1.txt,en,30793
211003965_ref1.txt,en,2639
211003966_ref1.txt,en,4586
211003967_ref1.txt,en,3062
211003968_ref1.txt,en,8294
211003969_ref1.txt,en,12147
211003978_ref1.txt,en,159132
211003979_ref1.txt,en,19771
211003984_ref1.txt,en,3365
211003985_ref1.txt,nl,15198
211003986_ref1.txt,en,8025
211003987_ref1.txt,de,316140
211003988_ref1.txt,en,324
211003989_ref1.txt,en,4790
211003993_ref1.txt,en,2264
211003994_ref1.txt,en,1827
211003995_ref1.txt,en,15556
211003996_ref1.txt,en,8131
211003997_ref1.txt,en,405
211003998_ref1.txt,en,2145
211003999_ref1.txt,en,2487
211004002_ref2.txt,fr,2535
211004003_ref1.txt,en,2145
211004005_ref1.txt,en,3823
211004022_ref1.txt,en,2516
211004024_ref1.txt,en,2516
211004025_ref1.txt,en,2516
211004026_ref1.txt,en,905
211004029_ref1.txt,en,2516
211004033_ref1.txt,en,2516
211004034_ref1.txt,en,2516
211004035_ref1.txt,en,2516
211004047_ref1.txt,ca,82
211004049_ref1.txt,en,719
211004058_ref1.txt,en,893
211004061_ref2.txt,en,2516
211004067_ref1.txt,en,2516
211004069_ref1.txt,ca,82
211004071_ref2.txt,en,2516
211004088_ref1.txt,ca,82
211004110_ref1.txt,en,255858
211004112_ref1.txt,en,19024
211004114_ref1.txt,es,579563
211004127_ref2.txt,en,2516
211004140_ref1.txt,ca,82
211004142_ref1.txt,ca,82
211004145_ref1.txt,ca,82
211004148_ref1.txt,ca,82
211004150_ref1.txt,en,33376
211004154_ref1.txt,ca,82
211004165_ref1.txt,en,2151
211004170_ref1.txt,en,4734
211004172_ref1.txt,en,4547
211004174_ref1.txt,en,2123
211004176_ref1.txt,en,45117
211004177_ref1.txt,en,2614
211004180_ref1.txt,en,82941
211004183_ref1.txt,ca,75
211004184_ref1.txt,en,2972
211004185_ref1.txt,en,1850
211004186_ref1.txt,en,2455
211004187_ref1.txt,en,1772
211004189_ref1.txt,uk,2896
211004190_ref1.txt,uk,2495
211004193_ref1.txt,ca,75
211004195_ref1.txt,en,1884
211004196_ref1.txt,en,980
211004197_ref1.txt,en,5007
211004198_ref1.txt,en,1872
211004199_ref1.txt,en,1833
211004200_ref1.txt,en,4257
211004201_ref1.txt,en,2789
211004202_ref1.txt,es,237
211004203_ref1.txt,en,228648
211004206_ref1.txt,en,3545
211004207_ref1.txt,en,24338
211004211_ref1.txt,uk,3215
211004212_ref1.txt,en,3775
211004213_ref1.txt,en,8762
211004214_ref1.txt,en,2879
211004215_ref1.txt,en,2595
211004216_ref1.txt,en,2909
211004217_ref1.txt,en,2863
211004218_ref1.txt,en,4496
211004219_ref1.txt,en,52416
211004220_ref1.txt,en,3591
211004221_ref1.txt,en,3838
211004223_ref1.txt,bn,82935
211004224_ref1.txt,en,4429
211004225_ref1.txt,en,2339
211004226_ref1.txt,en,83675
211004227_ref1.txt,en,4071
211004228_ref1.txt,th,89575
211004229_ref1.txt,en,1900
211004232_ref1.txt,es,18324
211004233_ref1.txt,en,2913
211004234_ref1.txt,en,106693
211004235_ref1.txt,en,2420
211004236_ref1.txt,en,1730
211004237_ref1.txt,en,2663
211004238_ref1.txt,en,2769
211004239_ref1.txt,en,1875
211004240_ref1.txt,en,2347
211004241_ref1.txt,en,20861
211004242_ref1.txt,en,1688
211004243_ref1.txt,en,2450
211004244_ref1.txt,en,2226
211004245_ref1.txt,en,1773
211004246_ref1.txt,en,2938
211004247_ref1.txt,en,9359
211004249_ref1.txt,en,2595
211004250_ref1.txt,en,3148
211004255_ref1.txt,en,1707
211004256_ref1.txt,en,30653
211004257_ref1.txt,en,1621
211004258_ref1.txt,en,2431
211004259_ref1.txt,en,2075
211004260_ref1.txt,en,2145
211004260_ref2.txt,en,3992
211004261_ref1.txt,en,3823
211004262_ref1.txt,en,75240
211004264_ref1.txt,en,10149
211004265_ref1.txt,en,2689
211004266_ref1.txt,en,1957
211004267_ref1.txt,en,8287
211004268_ref1.txt,en,4671
211004269_ref1.txt,en,66938
211004273_ref1.txt,en,2828
211004274_ref1.txt,en,1357
211004275_ref1.txt,en,1455
211004276_ref1.txt,es,28093
211004277_ref1.txt,en,2178
211004279_ref1.txt,en,4248
211004281_ref1.txt,en,2145
211004282_ref1.txt,en,716832
211004284_ref1.txt,es,338419
211004285_ref1.txt,en,419725
211004287_ref1.txt,en,419725
211004288_ref1.txt,en,40990
211004289_ref1.txt,ro,670798
211004292_ref1.txt,en,8181
211004293_ref1.txt,en,5433
211004294_ref1.txt,en,186718
211004295_ref1.txt,en,2819
211004296_ref1.txt,en,419725
211004298_ref1.txt,en,35053
211004300_ref1.txt,en,419725
211004301_ref1.txt,en,2510
211004303_ref1.txt,en,1860
211004305_ref1.txt,en,2145
211004306_ref1.txt,en,366
211004307_ref1.txt,en,40431
211004307_ref2.txt,en,16067
211004308_ref1.txt,en,2323
211004309_ref1.txt,en,4904
211004310_ref1.txt,en,4766
211004316_ref1.txt,en,1379
211004320_ref1.txt,en,2145
211004320_ref2.txt,en,9413
211004321_ref1.txt,en,4193
211004321_ref2.txt,fr,185694
211004322_ref1.txt,en,2827
211004322_ref2.txt,en,3095
211004324_ref1.txt,en,7601
211004325_ref1.txt,en,167433
211004337_ref1.txt,en,548
211004340_ref1.txt,en,13352
211004341_ref1.txt,en,5429
211004342_ref2.txt,en,8220
211004343_ref2.txt,en,1838
211004344_ref1.txt,en,3067
211004345_ref1.txt,en,13768
211004346_ref1.txt,en,10805
211004349_ref1.txt,en,2688
211004350_ref1.txt,en,1283
211004351_ref1.txt,en,2630
211004352_ref1.txt,en,3272
211004353_ref1.txt,en,1854
211004354_ref1.txt,en,24846
