policy_id,ref_num,url,error,file_type,expected_filename
211002821,1,https://www.iea.org/policies/1256-extension-of-tax-credit-for-large-collective-equipment-renewable-energy-equipment-thermal-insulation-and-heating-regulation-equipment?country=France&page=3&qs=france,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/1256-extension-of-tax-credit-for-large-collective-equipment-renewable-energy-equipment-thermal-insulation-and-heating-regulation-equipment?country=France&page=3&qs=france,,211002821_ref1
211002824,1,https://www.iea.org/policies/3279-tax-exemption-for-the-use-of-public-space?country=France&qs=fra,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/3279-tax-exemption-for-the-use-of-public-space?country=France&qs=fra,,211002824_ref1
211002825,1,http://conferencias.cepal.org/politica_fiscal/Jueves%2023/Pdf/Sangyool%20Lee.pdf,"HTTPConnectionPool(host='conferencias.cepal.org', port=80): Max retries exceeded with url: /politica_fiscal/Jueves%2023/Pdf/Sangyool%20Lee.pdf (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x00000232F0293210>, 'Connection to conferencias.cepal.org timed out. (connect timeout=30)'))",,211002825_ref1
211002827,1,https://energy.ec.europa.eu/system/files/2020-07/fr_ltrs_2020_en_0.pdf,403 Client Error: Forbidden for url: https://energy.ec.europa.eu/system/files/2020-07/fr_ltrs_2020_en_0.pdf,,211002827_ref1
211002828,1,https://www.congress.gov/bill/99th-congress/house-bill/3838,403 Client Error: Forbidden for url: https://www.congress.gov/bill/99th-congress/house-bill/3838,,211002828_ref1
211002829,1,https://www.iea.org/policies/7978-tax-system-for-promoting-energy-efficiency?country=Japan&qs=japan,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/7978-tax-system-for-promoting-energy-efficiency?country=Japan&qs=japan,,211002829_ref1
211002829,2,https://www.enecho.meti.go.jp/category/saving_and_new/saiene/support/dl/saiene_zeisei.pdf,"HTTPSConnectionPool(host='www.enecho.meti.go.jp', port=443): Read timed out. (read timeout=30)",,211002829_ref2
211002832,1,https://www.oecd-ilibrary.org/taxation/taxing-energy-use/taxation-of-energy-in-korea-on-an-energy-content-basis-korea_9789264183933-graph65-en,403 Client Error: Forbidden for url: https://www.oecd-ilibrary.org/taxation/taxing-energy-use/taxation-of-energy-in-korea-on-an-energy-content-basis-korea_9789264183933-graph65-en,,211002832_ref1
211002839,1,http://www.enecho.meti.go.jp/greensite/green/index.html,"HTTPConnectionPool(host='www.enecho.meti.go.jp', port=80): Read timed out. (read timeout=30)",,211002839_ref1
211002845,1,http://www1.eere.energy.gov/wip/assistance.html,"HTTPSConnectionPool(host='energy.gov', port=443): Max retries exceeded with url: /node/820551 (Caused by SSLError(SSLZeroReturnError(6, 'TLS/SSL connection has been closed (EOF) (_ssl.c:1006)')))",,211002845_ref1
211002851,1,https://www.iea.org/policies/7632-meps-television?country=United%20States&page=4,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/7632-meps-television?country=United%20States&page=4,,211002851_ref1
211002852,1,http://www.kantei.go.jp/jp/singi/it2/others/telework.html,404 Client Error: Not Found for url: https://www.kantei.go.jp/jp/singi/it2/others/telework.html,,211002852_ref1
211002853,1,https://www.oecd.org/korea/42876970.pdf,404 Client Error: Not Found for url: https://www.oecd.org/korea/42876970.pdf,,211002853_ref1
211002856,1,https://www.researchgate.net/publication/281561049_Brazilian_public_land_destination_a_case_study_of_the_Terra_Legal_federal_initiative_and_the_province_of_Mato_Grosso%27s_Land_Institute,403 Client Error: Forbidden for url: https://www.researchgate.net/publication/281561049_Brazilian_public_land_destination_a_case_study_of_the_Terra_Legal_federal_initiative_and_the_province_of_Mato_Grosso%27s_Land_Institute,,211002856_ref1
211002859,1,http://www.agr.gc.ca/eng/programs-and-services/list-of-programs-and-services/agricultural-greenhouse-gases-program/?id=1461247059955,"('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))",,211002859_ref1
211002863,1,http://www.agr.gc.ca/eng/?id=1288035482429,"('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))",,211002863_ref1
211002866,1,http://www.energystrategy.ru/projects/docs/ES-2030_(Eng).pdf,404 Client Error: Not Found for url: http://www.energystrategy.ru/projects/docs/ES-2030_(Eng).pdf,,211002866_ref1
211002866,2,https://www.ifri.org/sites/default/files/atoms/files/IFRICSIS_kuchins_russia2020.pdf,404 Client Error: Not Found for url: https://www.ifri.org/sites/default/files/atoms/files/IFRICSIS_kuchins_russia2020.pdf,,211002866_ref2
211002867,1,http://www.usbr.gov/power/legislation/doeorg.pdf,"HTTPConnectionPool(host='www.usbr.gov', port=80): Max retries exceeded with url: /power/legislation/doeorg.pdf (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x00000232F1B09590>, 'Connection to www.usbr.gov timed out. (connect timeout=30)'))",,211002867_ref1
211002869,1,https://www.niti.gov.in/sites/default/files/2023-08/11th_vol1.pdf,403 Client Error: Forbidden for url: https://www.niti.gov.in/sites/default/files/2023-08/11th_vol1.pdf,,211002869_ref1
211002871,1,https://energysavingtrust.org.uk/about-us/,403 Client Error: Forbidden for url: https://energysavingtrust.org.uk/about-us/,,211002871_ref1
211002878,1,http://web.law.columbia.edu/climate-change/resources/climate-change-laws-world/india,"HTTPConnectionPool(host='web.law.columbia.edu', port=80): Max retries exceeded with url: /climate-change/resources/climate-change-laws-world/india (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x00000232EFE6DDD0>: Failed to resolve 'web.law.columbia.edu' ([Errno 11001] getaddrinfo failed)""))",,211002878_ref1
211002878,2,http://haryanaforest.gov.in/Act%20and%20Rules/Indian_Forest_Act.aspx,404 Client Error: Not Found for url: https://haryanaforest.gov.in/Act%20and%20Rules/Indian_Forest_Act.aspx,,211002878_ref2
211002883,1,http://www.pib.nic.in/newsite/erelease.aspx?relid=57051,"HTTPConnectionPool(host='www.pib.nic.in', port=80): Max retries exceeded with url: /newsite/erelease.aspx?relid=57051 (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x00000232F1776350>: Failed to resolve 'www.pib.nic.in' ([Errno 11001] getaddrinfo failed)""))",,211002883_ref1
211002884,1,"https://greentribunal.gov.in/sites/default/files/act_rules/National_Green_Tribunal_Act,_2010.pdf","HTTPSConnectionPool(host='greentribunal.gov.in', port=443): Max retries exceeded with url: /sites/default/files/act_rules/National_Green_Tribunal_Act,_2010.pdf (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))",,211002884_ref1
211002885,1,http://www.nrm.gov.au/national-landcare-programme,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",,211002885_ref1
211002888,1,http://www.infrastructure.gc.ca/plan/nbcf-nfcc-eng.html,"('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))",,211002888_ref1
211002891,1,http://www.whitehouse.gov/sites/default/files/image/president27sclimateactionplan.pdf,404 Client Error: Not Found for url: https://www.whitehouse.gov/sites/default/files/image/president27sclimateactionplan.pdf,,211002891_ref1
211002892,1,http://www.whitehouse.gov/sites/default/files/image/president27sclimateactionplan.pdf,404 Client Error: Not Found for url: https://www.whitehouse.gov/sites/default/files/image/president27sclimateactionplan.pdf,,211002892_ref1
211002893,1,https://www.indiacode.nic.in/bitstream/123456789/1973/1/A1996-40.pdf,403 Client Error: Forbidden for url: https://www.indiacode.nic.in/bitstream/123456789/1973/1/A1996-40.pdf,,211002893_ref1
211002898,1,https://www.iea.org/policies/5615-notice-on-promotion-of-pv-industry-by-exert-the-price-leverage-effect?country=Luxembourg%2CGermany%2CPeople%27s%20Republic%20Of%20China&jurisdiction=National&page=4&type=Information%20and%20education%2CCodes%20and%20standards%2CRegulatory%20instruments%2CFeed-in%20tariffs%2Fpremiums%2CFiscal%2Ffinancial%20incentives,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/5615-notice-on-promotion-of-pv-industry-by-exert-the-price-leverage-effect?country=Luxembourg%2CGermany%2CPeople%27s%20Republic%20Of%20China&jurisdiction=National&page=4&type=Information%20and%20education%2CCodes%20and%20standards%2CRegulatory%20instruments%2CFeed-in%20tariffs%2Fpremiums%2CFiscal%2Ffinancial%20incentives,,211002898_ref1
211002902,1,https://www.iea.org/policies/6465-the-uttar-pradesh-solar-power-policy-2017?country=India&qs=india,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/6465-the-uttar-pradesh-solar-power-policy-2017?country=India&qs=india,,211002902_ref1
211002910,1,https://www.iea.org/policies/1450-thermal-insulation-performance-labeling-of-windows?country=Japan&qs=japan&type=Codes%20and%20standards%2CPublic%20information,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/1450-thermal-insulation-performance-labeling-of-windows?country=Japan&qs=japan&type=Codes%20and%20standards%2CPublic%20information,,211002910_ref1
211002911,1,https://www.iea.org/policies/7391-thermal-insulation-in-buildings-regulation?country=Turkey&page=2&qs=turkey,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/7391-thermal-insulation-in-buildings-regulation?country=Turkey&page=2&qs=turkey,,211002911_ref1
211002918,1,https://www.chinadialogue.net/article/show/single/en/10711-China-releases-2-2-action-plan-for-air-pollution,403 Client Error: Forbidden for url: https://dialogue.earth/en/pollution/10711-china-releases-2-2-action-plan-for-air-pollution/,,211002918_ref1
211002919,1,http://ec.europa.eu/environment/forests/timber_regulation.htm,403 Client Error: Forbidden for url: https://environment.ec.europa.eu/topics/forests/deforestation/eu-rules-against-illegal-logging/eu-timber-regulation-old_en,,211002919_ref1
211002922,1,https://www.sciencedirect.com/science/article/abs/pii/S0301421509001384,403 Client Error: Forbidden for url: https://www.sciencedirect.com/science/article/abs/pii/S0301421509001384,,211002922_ref1
211002927,1,https://www.iea.org/policies/1772-training-programme-for-specialists-in-electric-energy-savings?country=Algeria%2CMexico&page=5,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/1772-training-programme-for-specialists-in-electric-energy-savings?country=Algeria%2CMexico&page=5,,211002927_ref1
211002932,1,https://www.sciencedirect.com/science/article/pii/S0306261921001392,403 Client Error: Forbidden for url: https://www.sciencedirect.com/science/article/pii/S0306261921001392,,211002932_ref1
211002934,1,https://www.bmvi.de/SharedDocs/EN/Documents/MKS/mfs-strategy-final-en.pdf?__blob=publicationFile,"HTTPSConnectionPool(host='www.bmvi.de', port=443): Max retries exceeded with url: /SharedDocs/EN/Documents/MKS/mfs-strategy-final-en.pdf?__blob=publicationFile (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1006)')))",,211002934_ref1
211002935,1,https://www.mdpi.com/2071-1050/9/7/1160,403 Client Error: Forbidden for url: https://www.mdpi.com/2071-1050/9/7/1160,,211002935_ref1
211002939,1,https://www.transportation.gov/sustainability/climate/about-center,403 Client Error: Forbidden for url: https://www.transportation.gov/sustainability/climate/about-center,,211002939_ref1
211002941,1,https://www.energy.gov/indianenergy/archived-tribal-energy-project-funding-history,403 Client Error: Forbidden for url: https://www.energy.gov/indianenergy/archived-tribal-energy-project-funding-history,,211002941_ref1
211002945,1,https://www.niti.gov.in/sites/default/files/2023-08/12fyp_vol1.pdf,403 Client Error: Forbidden for url: https://www.niti.gov.in/sites/default/files/2023-08/12fyp_vol1.pdf,,211002945_ref1
211002949,1,https://www.energy.gov/lpo/title-xvii,403 Client Error: Forbidden for url: https://www.energy.gov/edf/title-17-energy-financing,,211002949_ref1
211002950,2,https://www.iea.org/policies/6910-uk-clean-growth-strategy?country=United%20Kingdom&qs=united,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/6910-uk-clean-growth-strategy?country=United%20Kingdom&qs=united,,211002950_ref2
211002954,1,https://www.iea.org/policies/6681-uk-incentives-for-ev-ownership?country=United%20Kingdom&qs=united,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/6681-uk-incentives-for-ev-ownership?country=United%20Kingdom&qs=united,,211002954_ref1
211002955,1,https://ec.europa.eu/clima/policies/ets/pre2013/nap_en,404 Client Error: Not Found for url: https://climate.ec.europa.eu/policies/ets/pre2013/nap_en,,211002955_ref1
211002957,1,http://www.whitehouse.gov/sites/default/files/image/president27sclimateactionplan.pdf,404 Client Error: Not Found for url: https://www.whitehouse.gov/sites/default/files/image/president27sclimateactionplan.pdf,,211002957_ref1
211002959,1,https://www.rd.usda.gov/programs-services/energy-programs/biorefinery-renewable-chemical-and-biobased-product-manufacturing-assistance-program,"HTTPSConnectionPool(host='www.rd.usda.gov', port=443): Read timed out. (read timeout=30)",,211002959_ref1
211002960,1,http://www.rd.usda.gov/programs-services/high-energy-cost-grants,"HTTPConnectionPool(host='www.rd.usda.gov', port=80): Read timed out. (read timeout=30)",,211002960_ref1
211002962,1,https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.967.1007&rep=rep1&type=pdf,"HTTPSConnectionPool(host='citeseerx.ist.psu.edu', port=443): Max retries exceeded with url: /viewdoc/download?doi=10.1.1.967.1007&rep=rep1&type=pdf (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))",,211002962_ref1
211002964,1,https://www.iea.org/policies/3291-ultra-low-emission-taxi-scheme?country=United%20Kingdom&qs=united,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/3291-ultra-low-emission-taxi-scheme?country=United%20Kingdom&qs=united,,211002964_ref1
211002965,1,https://www.iea.org/policies/3292-ultra-low-emission-trucks-scheme?country=United%20Kingdom&qs=united,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/3292-ultra-low-emission-trucks-scheme?country=United%20Kingdom&qs=united,,211002965_ref1
211002966,1,https://www.iea.org/policies/3293-ultra-low-emission-vehicle-rd?country=United%20Kingdom&page=2&qs=united,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/3293-ultra-low-emission-vehicle-rd?country=United%20Kingdom&page=2&qs=united,,211002966_ref1
211002967,1,https://tfl.gov.uk/modes/driving/ultra-low-emission-zone/ulez-where-and-when,403 Client Error: Forbidden for url: https://tfl.gov.uk/modes/driving/ultra-low-emission-zone/ulez-where-and-when,,211002967_ref1
211002967,2,https://tfl.gov.uk/modes/driving/ultra-low-emission-zone/ways-to-meet-the-standard,403 Client Error: Forbidden for url: https://tfl.gov.uk/modes/driving/ultra-low-emission-zone/ways-to-meet-the-standard,,211002967_ref2
211002969,1,https://www.indiabudget.gov.in/budget2019-20/index.php,403 Client Error: Forbidden for url: https://www.indiabudget.gov.in/budget2019-20/index.php,,211002969_ref1
211002970,1,https://www.iea.org/policies/5801-universal-power-service-fund?country=Libya%2CGermany%2CMexico&page=3&sector=Heating%20and%20Cooling%2CRoad%20transport%2CBuildings%2CMulti-sector,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/5801-universal-power-service-fund?country=Libya%2CGermany%2CMexico&page=3&sector=Heating%20and%20Cooling%2CRoad%20transport%2CBuildings%2CMulti-sector,,211002970_ref1
211002974,1,https://www.iea.org/policies/780-urja-mantra-programme-in-haryana?country=India&page=5&qs=indi,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/780-urja-mantra-programme-in-haryana?country=India&page=5&qs=indi,,211002974_ref1
211002977,1,http://www.eere.energy.gov/buildings/ush2o/,"HTTPSConnectionPool(host='www.eere.energy.gov', port=443): Max retries exceeded with url: /buildings/ush2o/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))",,211002977_ref1
211002979,1,https://www.iea.org/policies/6374-uttar-pradesh-mini-grid-policy-2016?country=India&page=2&qs=indi,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/6374-uttar-pradesh-mini-grid-policy-2016?country=India&page=2&qs=indi,,211002979_ref1
211002980,1,http://www.indiaenvironmentportal.org.in/content/370406/uttar-pradesh-solar-power-policy-2013/,403 Client Error: Forbidden for url: https://www.indiaenvironmentportal.org.in/content/370406/uttar-pradesh-solar-power-policy-2013/,,211002980_ref1
211002981,1,http://puvvnl.up.nic.in/Download/UPERC-Rooftop-Solar-PV-Regulations-2015.pdf,"HTTPConnectionPool(host='puvvnl.up.nic.in', port=80): Max retries exceeded with url: /Download/UPERC-Rooftop-Solar-PV-Regulations-2015.pdf (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x00000232EFD40250>, 'Connection to puvvnl.up.nic.in timed out. (connect timeout=30)'))",,211002981_ref1
211002982,1,http://puvvnl.up.nic.in/Download/UPERC-Rooftop-Solar-PV-Regulations-2015.pdf,"HTTPConnectionPool(host='puvvnl.up.nic.in', port=80): Max retries exceeded with url: /Download/UPERC-Rooftop-Solar-PV-Regulations-2015.pdf (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x00000232F15E0690>, 'Connection to puvvnl.up.nic.in timed out. (connect timeout=30)'))",,211002982_ref1
211002984,1,https://www.iea.org/policies/6795-vat-incentives-for-plug-in-hybrid-and-hybrid-electric-vehicles?qs=turkey&jurisdiction=National&type=Value+added+tax&country=Turkey,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/6795-vat-incentives-for-plug-in-hybrid-and-hybrid-electric-vehicles?qs=turkey&jurisdiction=National&type=Value+added+tax&country=Turkey,,211002984_ref1
211002985,1,https://www.iea.org/policies/1733-clean-vehicles-plan?country=France&page=3&qs=france,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/1733-clean-vehicles-plan?country=France&page=3&qs=france,,211002985_ref1
211002994,1,http://www.energy.gov.za/files/esources/kyoto/2012/PDD_Completed_Form_CFL_Sustainability_PoA_06-02-2012.pdf,"HTTPSConnectionPool(host='www.energy.gov.za', port=443): Max retries exceeded with url: /files/esources/kyoto/2012/PDD_Completed_Form_CFL_Sustainability_PoA_06-02-2012.pdf (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1006)')))",,211002994_ref1
211002996,1,http://www.eere.energy.gov/vehiclesandfuels/index.html,"HTTPSConnectionPool(host='www.eere.energy.gov', port=443): Max retries exceeded with url: /vehiclesandfuels/index.html (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))",,211002996_ref1
211003001,1,https://www.iea.org/policies/5813-resolution-on-met-metering?country=Mexico&page=3,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/5813-resolution-on-met-metering?country=Mexico&page=3,,211003001_ref1
211003002,1,https://www.iea.org/policies/5814-resolution-on-grid-connections-for-small-scale-solar-generators?country=Mexico&page=,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/5814-resolution-on-grid-connections-for-small-scale-solar-generators?country=Mexico&page=,,211003002_ref1
211003004,1,https://www.iea.org/policies/2610-national-energy-efficiency-program-for-small-and-medium-enterprises-smes?country=Mexico&page=3,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/2610-national-energy-efficiency-program-for-small-and-medium-enterprises-smes?country=Mexico&page=3,,211003004_ref1
211003007,1,https://www.iea.org/policies/7853-nom-018-ener-2011-thermal-insulation-for-buildings-characteristics-limits-and-test-methods?country=Mexico&page=3,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/7853-nom-018-ener-2011-thermal-insulation-for-buildings-characteristics-limits-and-test-methods?country=Mexico&page=3,,211003007_ref1
211003008,1,https://www.iea.org/policies/7831-nom-008-ener-2015-energy-efficiency-in-buildings-non-residential-building-envelope?country=Mexico&page=5,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/7831-nom-008-ener-2015-energy-efficiency-in-buildings-non-residential-building-envelope?country=Mexico&page=5,,211003008_ref1
211003011,1,https://www.iea.org/policies/5803-proinbios-programme?country=Mexico&sector=Transport,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/5803-proinbios-programme?country=Mexico&sector=Transport,,211003011_ref1
211003014,1,https://kpmg.com/us/en/home/insights/2023/10/tnf-mexico-tax-incentives-for-key-sectors-of-export-industry.html,404 Client Error: Not Found for url: https://kpmg.com/us/en/home/insights/2023/10/tnf-mexico-tax-incentives-for-key-sectors-of-export-industry.html,,211003014_ref1
211003015,1,https://cms.law/en/int/expert-guides/cms-expert-guide-to-electric-vehicles/mexico,403 Client Error: Forbidden for url: https://cms.law/en/int/expert-guides/cms-expert-guide-to-electric-vehicles/mexico,,211003015_ref1
211003017,2,https://www.iea.org/policies/6939-preferential-tariffs-for-charging-electric-vehicles?country=Mexico&page=2,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/6939-preferential-tariffs-for-charging-electric-vehicles?country=Mexico&page=2,,211003017_ref2
211003022,1,https://www.iea.org/policies/7596-nom-016-ener-2016-energy-efficiency-for-electric-motors?country=Mexico&qs=mexico,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/7596-nom-016-ener-2016-energy-efficiency-for-electric-motors?country=Mexico&qs=mexico,,211003022_ref1
211003025,1,https://www.iea.org/policies/2646-national-program-to-replace-incandescent-bulbs-with-compact-fluorescent-lamps-cfls?country=Mexico&page=2&qs=mexico,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/2646-national-program-to-replace-incandescent-bulbs-with-compact-fluorescent-lamps-cfls?country=Mexico&page=2&qs=mexico,,211003025_ref1
211003026,1,https://www.iea.org/policies/7830-nom-007-ener-2014-energy-efficiency-in-lighting-systems-in-non-residential-buildings?country=Mexico&page=2&qs=mexico,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/7830-nom-007-ener-2014-energy-efficiency-in-lighting-systems-in-non-residential-buildings?country=Mexico&page=2&qs=mexico,,211003026_ref1
211003027,1,https://www.iea.org/policies/7833-nom-009-ener-2014-energy-efficiency-in-industrial-thermal-insulation-systems?country=Mexico&page=2&qs=mexico,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/7833-nom-009-ener-2014-energy-efficiency-in-industrial-thermal-insulation-systems?country=Mexico&page=2&qs=mexico,,211003027_ref1
211003028,2,https://www.iea.org/policies/2469-energy-efficient-buildings-for-low-income-households-ecocasa?country=Mexico&page=2&qs=mexico,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/2469-energy-efficient-buildings-for-low-income-households-ecocasa?country=Mexico&page=2&qs=mexico,,211003028_ref2
211003029,1,https://www.iea.org/policies/7816-nom-032-ener-2013-maximum-electrical-power-for-equipment-and-appliances-that-require-standby-power-testing-methods-and-labeling?country=Mexico&page=2&qs=mexico,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/7816-nom-032-ener-2013-maximum-electrical-power-for-equipment-and-appliances-that-require-standby-power-testing-methods-and-labeling?country=Mexico&page=2&qs=mexico,,211003029_ref1
211003030,1,https://www.iea.org/policies/7851-nom-017-enerscfi-2012-energy-efficiency-and-safety-requirements-for-cfls-limits-and-testing-methods?country=Mexico&page=3&qs=mexico,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/7851-nom-017-enerscfi-2012-energy-efficiency-and-safety-requirements-for-cfls-limits-and-testing-methods?country=Mexico&page=3&qs=mexico,,211003030_ref1
211003031,1,https://www.iea.org/policies/7809-nom-024-ener-2012-thermal-and-optical-characteristics-of-glass-and-glazing-systems-for-buildings-labelling-and-test-methods?country=Mexico&page=3&qs=mexico,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/7809-nom-024-ener-2012-thermal-and-optical-characteristics-of-glass-and-glazing-systems-for-buildings-labelling-and-test-methods?country=Mexico&page=3&qs=mexico,,211003031_ref1
211003032,1,https://www.iea.org/policies/7862-nom-025-ener-2013-thermal-efficiency-of-household-cooking-appliances-that-use-lp-gas-or-natural-gas-limits-testing-methods-and-labeling?country=Mexico&page=3&qs=mexico,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/7862-nom-025-ener-2013-thermal-efficiency-of-household-cooking-appliances-that-use-lp-gas-or-natural-gas-limits-testing-methods-and-labeling?country=Mexico&page=3&qs=mexico,,211003032_ref1
211003033,1,https://www.iea.org/policies/7814-nom-030-ener-2012-luminous-efficacy-of-light-emitting-diodes-led-integrated-lamps-for-general-lighting-limits-and-testing-methods?country=Mexico&page=3&qs=mexico,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/7814-nom-030-ener-2012-luminous-efficacy-of-light-emitting-diodes-led-integrated-lamps-for-general-lighting-limits-and-testing-methods?country=Mexico&page=3&qs=mexico,,211003033_ref1
211003036,1,https://www.enecho.meti.go.jp/en/category/others/basic_plan/5th/pdf/strategic_energy_plan_outline.pdf,"HTTPSConnectionPool(host='www.enecho.meti.go.jp', port=443): Read timed out. (read timeout=30)",,211003036_ref1
211003048,1,https://www.mofa.go.jp/files/000019537.pdf,403 Client Error: Forbidden for url: https://www.mofa.go.jp/files/000019537.pdf,,211003048_ref1
211003050,1,https://www.enecho.meti.go.jp/committee/council/basic_policy_subcommittee/022/pdf/022_006.pdf,"HTTPSConnectionPool(host='www.enecho.meti.go.jp', port=443): Read timed out. (read timeout=30)",,211003050_ref1
211003052,1,https://www.iea.org/policies/7148-network-of-innovation-in-the-electric-sector-rise?country=Brazil&qs=brazil,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/7148-network-of-innovation-in-the-electric-sector-rise?country=Brazil&qs=brazil,,211003052_ref1
211003053,1,https://www.iea.org/policies/8514-maximum-technical-losses-of-distribution-transformers?country=Brazil&qs=brazil,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/8514-maximum-technical-losses-of-distribution-transformers?country=Brazil&qs=brazil,,211003053_ref1
211003054,1,https://www.iea.org/policies/7988-third-cycle-of-the-strategic-alliance-program-for-energy-efficiency?country=Brazil&qs=brazil,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/7988-third-cycle-of-the-strategic-alliance-program-for-energy-efficiency?country=Brazil&qs=brazil,,211003054_ref1
211003055,1,https://www.iea.org/policies/8037-meps-on-motors?country=Brazil&qs=brazil,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/8037-meps-on-motors?country=Brazil&qs=brazil,,211003055_ref1
211003056,1,https://www.iea.org/policies/8513-mme-mctic-mdic-interministerial-order-no-012018-refrigerators-and-freezers?country=Brazil&qs=brazil,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/8513-mme-mctic-mdic-interministerial-order-no-012018-refrigerators-and-freezers?country=Brazil&qs=brazil,,211003056_ref1
211003057,1,https://www.iea.org/policies/8032-minimum-energy-performance-standards-for-ceiling-fans?country=Brazil&qs=brazil,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/8032-minimum-energy-performance-standards-for-ceiling-fans?country=Brazil&qs=brazil,,211003057_ref1
211003058,1,https://www.iea.org/policies/6907-minimum-efficiency-levels-for-air-conditioners?country=Brazil&qs=brazil,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/6907-minimum-efficiency-levels-for-air-conditioners?country=Brazil&qs=brazil,,211003058_ref1
211003060,1,https://www.iea.org/policies/7147-normative-resolution-819-on-procedures-and-conditions-for-carrying-out-electric-vehicle-recharging-activities?country=Brazil&qs=brazil,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/7147-normative-resolution-819-on-procedures-and-conditions-for-carrying-out-electric-vehicle-recharging-activities?country=Brazil&qs=brazil,,211003060_ref1
211003061,1,https://www.iea.org/policies/8716-import-tax-for-evs-resolution-972018?country=Brazil&qs=brazil,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/8716-import-tax-for-evs-resolution-972018?country=Brazil&qs=brazil,,211003061_ref1
